source_schema	source_table	column_id	source_column	sqlserver_type	max_length	precision	scale	is_nullable	is_identity	default_definition
dbo	BloodData	1	BloodDataID	int	4	10	0	0	1	NULL
dbo	BloodData	2	PatVisitID	int	4	10	0	0	0	(0)
dbo	BloodData	3	EffortTypeID	tinyint	1	3	0	0	0	(0)
dbo	BloodData	4	EffortTime	datetime	8	23	3	0	0	NULL
dbo	BloodData	5	EffortCDUs	float	8	53	0	0	0	(0)
dbo	BloodData	6	EffortArtificial	bit	1	1	0	0	0	(0)
dbo	BloodData	7	EffortSelected	bit	1	1	0	0	0	(0)
dbo	BloodData	8	FIO2	float	8	53	0	0	0	(0)
dbo	BloodData	9	PaO2	float	8	53	0	0	0	(0)
dbo	BloodData	10	PaCO2	float	8	53	0	0	0	(0)
dbo	BloodData	11	pH	float	8	53	0	0	0	(0)
dbo	BloodData	12	Hgb	float	8	53	0	0	0	(0)
dbo	BloodData	13	BaseExcess	float	8	53	0	0	0	(0)
dbo	BloodData	14	CvO2	float	8	53	0	0	0	(0)
dbo	BloodData	15	PAaO2	float	8	53	0	0	0	(0)
dbo	BloodData	16	MetHb	float	8	53	0	0	0	(0)
dbo	BloodData	17	COHb	float	8	53	0	0	0	(0)
dbo	BloodData	18	Temperature	float	8	53	0	0	0	(0)
dbo	BloodData	19	SaO2	float	8	53	0	0	0	(0)
dbo	BloodData	20	QspQt	float	8	53	0	0	0	(0)
dbo	BloodData	21	HCO3	float	8	53	0	0	0	(0)
dbo	BloodData	22	PAO2Alv	float	8	53	0	0	0	(0)
dbo	BloodData	23	HCT	float	8	53	0	0	0	(0)
dbo	BloodData	24	CvaCO2	float	8	53	0	0	0	(0)
dbo	BloodData	25	HgbFX	float	8	53	0	0	0	(0)
dbo	BloodData	26	CavO2	float	8	53	0	0	0	(0)
dbo	BloodData	27	PavO2	float	8	53	0	0	0	(0)
dbo	BloodData	28	PvCO2	float	8	53	0	0	0	(0)
dbo	BloodData	29	vpH	float	8	53	0	0	0	(0)
dbo	BloodData	30	CvP	float	8	53	0	0	0	(0)
dbo	BloodData	31	PvO2	float	8	53	0	0	0	(0)
dbo	BloodData	32	Lactate	float	8	53	0	0	0	(0)
dbo	BloodData	33	CaO2	float	8	53	0	0	0	(0)
dbo	BloodData	34	SvO2	float	8	53	0	0	0	(0)
dbo	BloodData	35	SupO2Device	nvarchar	40	0	0	1	0	NULL
dbo	BloodData	36	QspQtManuallyEntered	bit	1	1	0	0	0	(0)
dbo	BloodData	37	CvO2ManuallyEntered	bit	1	1	0	0	0	(0)
dbo	BloodData	38	PAO2ManuallyEntered	bit	1	1	0	0	0	(0)
dbo	BloodData	39	BaseExcessManuallyEntered	bit	1	1	0	0	0	(0)
dbo	BloodData	40	HCO3ManuallyEntered	bit	1	1	0	0	0	(0)
dbo	BloodData	41	SaO2ManuallyEntered	bit	1	1	0	0	0	(0)
dbo	BloodData	42	SvO2ManuallyEntered	bit	1	1	0	0	0	(0)
dbo	BloodData	43	PFProtocolStageIndex	tinyint	1	3	0	0	0	(0)
dbo	BloodData	44	HgbGmL	float	8	53	0	0	0	(0)
dbo	DeltaCO2Data	1	DeltaCO2DataID	int	4	10	0	0	1	NULL
dbo	DeltaCO2Data	2	PatVisitID	int	4	10	0	0	0	(0)
dbo	DeltaCO2Data	3	EffortTypeID	tinyint	1	3	0	0	0	(0)
dbo	DeltaCO2Data	4	EffortTime	datetime	8	23	3	0	0	NULL
dbo	DeltaCO2Data	5	EffortCDUs	float	8	53	0	0	0	(0)
dbo	DeltaCO2Data	6	EffortArtificial	bit	1	1	0	0	0	(0)
dbo	DeltaCO2Data	7	EffortManual	bit	1	1	0	0	0	(0)
dbo	DeltaCO2Data	8	EffortSelected	bit	1	1	0	0	0	(0)
dbo	DeltaCO2Data	9	EffortRpLp	bit	1	1	0	0	0	(0)
dbo	DeltaCO2Data	10	PFProtocolStageIndex	tinyint	1	3	0	0	0	(0)
dbo	DeltaCO2Data	11	Vt	float	8	53	0	0	0	(0)
dbo	DeltaCO2Data	12	Vd	float	8	53	0	0	0	(0)
dbo	DeltaCO2Data	13	VdVt	float	8	53	0	0	0	(0)
dbo	DeltaCO2Data	14	FRC	float	8	53	0	0	0	(0)
dbo	DeltaCO2Data	15	RR	float	8	53	0	0	0	(0)
dbo	DeltaCO2Data	16	DPhase3	float	8	53	0	0	0	(0)
dbo	DeltaCO2Data	17	Ti	float	8	53	0	0	0	(0)
dbo	DeltaCO2Data	18	Te	float	8	53	0	0	0	(0)
dbo	DeltaCO2Data	19	Ttot	float	8	53	0	0	0	(0)
dbo	DeltaCO2Data	20	DeltaCO2SourceData	varbinary	-1	0	0	1	0	NULL
dbo	DLCOData	1	DLCODataID	int	4	10	0	0	1	NULL
dbo	DLCOData	2	PatVisitID	int	4	10	0	0	0	(0)
dbo	DLCOData	3	EffortTypeID	tinyint	1	3	0	0	0	(0)
dbo	DLCOData	4	EffortTime	datetime	8	23	3	0	0	NULL
dbo	DLCOData	5	EffortCDUs	float	8	53	0	0	0	(0)
dbo	DLCOData	6	EffortArtificial	bit	1	1	0	0	0	(0)
dbo	DLCOData	7	EffortManual	bit	1	1	0	0	0	(0)
dbo	DLCOData	8	EffortSelected	bit	1	1	0	0	0	(0)
dbo	DLCOData	9	DLCOunc	float	8	53	0	0	0	(0)
dbo	DLCOData	10	DLCOcor	float	8	53	0	0	0	(0)
dbo	DLCOData	11	Dm	float	8	53	0	0	0	(0)
dbo	DLCOData	12	Kco	float	8	53	0	0	0	(0)
dbo	DLCOData	13	VA	float	8	53	0	0	0	(0)
dbo	DLCOData	14	DLVA	float	8	53	0	0	0	(0)
dbo	DLCOData	15	SVCSB	float	8	53	0	0	0	(0)
dbo	DLCOData	16	FRCSB	float	8	53	0	0	0	(0)
dbo	DLCOData	17	RVSB	float	8	53	0	0	0	(0)
dbo	DLCOData	18	ERVSB	float	8	53	0	0	0	(0)
dbo	DLCOData	19	TLCSB	float	8	53	0	0	0	(0)
dbo	DLCOData	20	RVTLCSB	float	8	53	0	0	0	(0)
dbo	DLCOData	21	TAU	float	8	53	0	0	0	(0)
dbo	DLCOData	22	DLCOSVCSourceData	varbinary	-1	0	0	1	0	NULL
dbo	DLCOData	23	DLCOGasSourceData	varbinary	-1	0	0	1	0	NULL
dbo	DLCOData	24	EffortRpLp	bit	1	1	0	0	0	(0)
dbo	DLCOData	25	FiNe	float	8	53	0	0	0	(0)
dbo	DLCOData	26	FeNe	float	8	53	0	0	0	(0)
dbo	DLCOData	27	FiCO	float	8	53	0	0	0	(0)
dbo	DLCOData	28	FeCO	float	8	53	0	0	0	(0)
dbo	DLCOData	29	BHT	float	8	53	0	0	0	(0)
dbo	DLCOData	30	IVC	float	8	53	0	0	0	(0)
dbo	DLCOData	31	DLCOATSCodes	nvarchar	20	0	0	1	0	NULL
dbo	DLCOData	32	CollectionProtocol	smallint	2	5	0	0	0	(0)
dbo	DLCOData	33	StartCollectVol	float	8	53	0	0	0	(0)
dbo	DLCOData	34	StopCollectVol	float	8	53	0	0	0	(0)
dbo	DLCOData	35	MouthPressureError	bit	1	1	0	0	0	(0)
dbo	DLCOData	36	PFProtocolStageIndex	tinyint	1	3	0	0	0	(0)
dbo	DLCOData	37	ICTLCSB	float	8	53	0	0	0	(0)
dbo	DLCOData	38	FiCH4	float	8	53	0	0	0	(0)
dbo	DLCOData	39	FeCH4	float	8	53	0	0	0	(0)
dbo	DLCOData	40	FiC2H2	float	8	53	0	0	0	(0)
dbo	DLCOData	41	FeC2H2	float	8	53	0	0	0	(0)
dbo	DLCOData	42	DLCORealTimeSourceData	varbinary	-1	0	0	1	0	NULL
dbo	DLCOData	43	CH4Slope	float	8	53	0	0	0	(0)
dbo	DLCOData	44	AnatomicDeadspace	float	8	53	0	0	0	(150)
dbo	DLCOData	45	ValveDeadspace	float	8	53	0	0	0	(120)
dbo	DLCOData	46	PreAnalysisTraceData	varbinary	-1	0	0	1	0	NULL
dbo	DLCOData	47	VATLCPL	float	8	53	0	0	0	((0))
dbo	DLCOData	48	VATLCN2	float	8	53	0	0	0	((0))
dbo	DLCOData	49	DLCOATSGrades	nvarchar	20	0	0	1	0	NULL
dbo	DynamicData	1	DynamicDataID	int	4	10	0	0	1	NULL
dbo	DynamicData	2	PatVisitID	int	4	10	0	0	0	(0)
dbo	DynamicData	3	EffortTypeID	tinyint	1	3	0	0	0	(0)
dbo	DynamicData	4	EffortTime	datetime	8	23	3	0	0	NULL
dbo	DynamicData	5	EffortCDUs	float	8	53	0	0	0	(0)
dbo	DynamicData	6	EffortArtificial	bit	1	1	0	0	0	(0)
dbo	DynamicData	7	EffortManual	bit	1	1	0	0	0	(0)
dbo	DynamicData	8	EffortSelected	bit	1	1	0	0	0	(0)
dbo	DynamicData	9	RRDyn	float	8	53	0	0	0	(0)
dbo	DynamicData	10	TVDyn	float	8	53	0	0	0	(0)
dbo	DynamicData	11	Cdyn	float	8	53	0	0	0	(0)
dbo	DynamicData	12	CdynCst	float	8	53	0	0	0	(0)
dbo	DynamicData	13	RpIDyn	float	8	53	0	0	0	(0)
dbo	DynamicData	14	RpEDyn	float	8	53	0	0	0	(0)
dbo	DynamicData	15	RpDyn	float	8	53	0	0	0	(0)
dbo	DynamicData	17	DynamicSourceData	varbinary	-1	0	0	1	0	NULL
dbo	DynamicData	18	PFProtocolStageIndex	tinyint	1	3	0	0	0	(0)
dbo	DynamicData	19	EffortRpLp	bit	1	1	0	0	0	(0)
dbo	EffortType	1	EffortTypeID	tinyint	1	3	0	0	0	(0)
dbo	EffortType	2	EffortTypeDesc	nvarchar	60	0	0	1	0	NULL
dbo	EffortType	3	EffortTypeNote	nvarchar	100	0	0	1	0	NULL
dbo	FOTData	1	FOTDataID	int	4	10	0	0	1	NULL
dbo	FOTData	2	PatVisitID	int	4	10	0	0	0	(0)
dbo	FOTData	3	EffortTypeID	tinyint	1	3	0	0	0	(0)
dbo	FOTData	4	EffortTime	datetime	8	23	3	0	0	NULL
dbo	FOTData	5	EffortCDUs	float	8	53	0	0	0	(0)
dbo	FOTData	6	EffortSelected	bit	1	1	0	0	0	(0)
dbo	FOTData	7	EffortArtificial	bit	1	1	0	0	0	(0)
dbo	FOTData	8	EffortManual	bit	1	1	0	0	0	(0)
dbo	FOTData	9	EffortRpLp	bit	1	1	0	0	0	(0)
dbo	FOTData	10	PFProtocolStageIndex	tinyint	1	3	0	0	0	(0)
dbo	FOTData	21	StimulatingFreqId	tinyint	1	3	0	0	0	((0))
dbo	FOTData	22	Duration	tinyint	1	3	0	0	0	((0))
dbo	FOTData	23	NumberOfBreaths	int	4	10	0	0	0	((0))
dbo	FOTData	24	FlowLimitationBreaths	int	4	10	0	0	0	((0))
dbo	FOTData	25	PercentAcceptedBreaths	float	8	53	0	0	0	((0))
dbo	FOTData	26	ResonantFreq	float	8	53	0	0	0	((0))
dbo	FOTData	27	R5	float	8	53	0	0	0	((0))
dbo	FOTData	28	X5	float	8	53	0	0	0	((0))
dbo	FOTData	29	Coherence5	float	8	53	0	0	0	((0))
dbo	FOTData	30	R7	float	8	53	0	0	0	((0))
dbo	FOTData	31	X7	float	8	53	0	0	0	((0))
dbo	FOTData	32	Coherence7	float	8	53	0	0	0	((0))
dbo	FOTData	33	R11	float	8	53	0	0	0	((0))
dbo	FOTData	34	X11	float	8	53	0	0	0	((0))
dbo	FOTData	35	Coherence11	float	8	53	0	0	0	((0))
dbo	FOTData	36	R13	float	8	53	0	0	0	((0))
dbo	FOTData	37	X13	float	8	53	0	0	0	((0))
dbo	FOTData	38	Coherence13	float	8	53	0	0	0	((0))
dbo	FOTData	39	R17	float	8	53	0	0	0	((0))
dbo	FOTData	40	X17	float	8	53	0	0	0	((0))
dbo	FOTData	41	Coherence17	float	8	53	0	0	0	((0))
dbo	FOTData	42	R19	float	8	53	0	0	0	((0))
dbo	FOTData	43	X19	float	8	53	0	0	0	((0))
dbo	FOTData	44	Coherence19	float	8	53	0	0	0	((0))
dbo	FOTData	45	R23	float	8	53	0	0	0	((0))
dbo	FOTData	46	X23	float	8	53	0	0	0	((0))
dbo	FOTData	47	Coherence23	float	8	53	0	0	0	((0))
dbo	FOTData	48	R29	float	8	53	0	0	0	((0))
dbo	FOTData	49	X29	float	8	53	0	0	0	((0))
dbo	FOTData	50	Coherence29	float	8	53	0	0	0	((0))
dbo	FOTData	51	R31	float	8	53	0	0	0	((0))
dbo	FOTData	52	X31	float	8	53	0	0	0	((0))
dbo	FOTData	53	Coherence31	float	8	53	0	0	0	((0))
dbo	FOTData	54	R37	float	8	53	0	0	0	((0))
dbo	FOTData	55	X37	float	8	53	0	0	0	((0))
dbo	FOTData	56	Coherence37	float	8	53	0	0	0	((0))
dbo	FOTData	57	ExpiratoryReactance	float	8	53	0	0	0	((0))
dbo	FOTData	58	InspiratoryConductanceMean	float	8	53	0	0	0	((0))
dbo	FOTData	59	RInsp5Hz	float	8	53	0	0	0	((0))
dbo	FOTData	60	RExp5Hz	float	8	53	0	0	0	((0))
dbo	FOTData	61	RTotal5Hz	float	8	53	0	0	0	((0))
dbo	FOTData	62	XInsp5Hz	float	8	53	0	0	0	((0))
dbo	FOTData	63	XExp5Hz	float	8	53	0	0	0	((0))
dbo	FOTData	64	XTotal5Hz	float	8	53	0	0	0	((0))
dbo	FOTData	65	RInsp5HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	66	RExp5HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	67	RTotal5HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	68	XInsp5HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	69	XExp5HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	70	XTotal5HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	71	RInsp6Hz	float	8	53	0	0	0	((0))
dbo	FOTData	72	RExp6Hz	float	8	53	0	0	0	((0))
dbo	FOTData	73	RTotal6Hz	float	8	53	0	0	0	((0))
dbo	FOTData	74	XInsp6Hz	float	8	53	0	0	0	((0))
dbo	FOTData	75	XExp6Hz	float	8	53	0	0	0	((0))
dbo	FOTData	76	XTotal6Hz	float	8	53	0	0	0	((0))
dbo	FOTData	77	RInsp6HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	78	RExp6HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	79	RTotal6HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	80	XInsp6HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	81	XExp6HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	82	XTotal6HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	83	RInsp8Hz	float	8	53	0	0	0	((0))
dbo	FOTData	84	RExp8Hz	float	8	53	0	0	0	((0))
dbo	FOTData	85	RTotal8Hz	float	8	53	0	0	0	((0))
dbo	FOTData	86	XInsp8Hz	float	8	53	0	0	0	((0))
dbo	FOTData	87	XExp8Hz	float	8	53	0	0	0	((0))
dbo	FOTData	88	XTotal8Hz	float	8	53	0	0	0	((0))
dbo	FOTData	89	RInsp8HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	90	RExp8HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	91	RTotal8HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	92	XInsp8HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	93	XExp8HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	94	XTotal8HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	95	RInsp10Hz	float	8	53	0	0	0	((0))
dbo	FOTData	96	RExp10Hz	float	8	53	0	0	0	((0))
dbo	FOTData	97	RTotal10Hz	float	8	53	0	0	0	((0))
dbo	FOTData	98	XInsp10Hz	float	8	53	0	0	0	((0))
dbo	FOTData	99	XExp10Hz	float	8	53	0	0	0	((0))
dbo	FOTData	100	XTotal10Hz	float	8	53	0	0	0	((0))
dbo	FOTData	101	RInsp10HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	102	RExp10HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	103	RTotal10HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	104	XInsp10HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	105	XExp10HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	106	XTotal10HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	107	RInsp11Hz	float	8	53	0	0	0	((0))
dbo	FOTData	108	RExp11Hz	float	8	53	0	0	0	((0))
dbo	FOTData	109	RTotal11Hz	float	8	53	0	0	0	((0))
dbo	FOTData	110	XInsp11Hz	float	8	53	0	0	0	((0))
dbo	FOTData	111	XExp11Hz	float	8	53	0	0	0	((0))
dbo	FOTData	112	XTotal11Hz	float	8	53	0	0	0	((0))
dbo	FOTData	113	RInsp11HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	114	RExp11HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	115	RTotal11HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	116	XInsp11HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	117	XExp11HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	118	XTotal11HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	119	RInsp19Hz	float	8	53	0	0	0	((0))
dbo	FOTData	120	RExp19Hz	float	8	53	0	0	0	((0))
dbo	FOTData	121	RTotal19Hz	float	8	53	0	0	0	((0))
dbo	FOTData	122	XInsp19Hz	float	8	53	0	0	0	((0))
dbo	FOTData	123	XExp19Hz	float	8	53	0	0	0	((0))
dbo	FOTData	124	XTotal19Hz	float	8	53	0	0	0	((0))
dbo	FOTData	125	RInsp19HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	126	RExp19HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	127	RTotal19HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	128	XInsp19HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	129	XExp19HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	130	XTotal19HzSD	float	8	53	0	0	0	((0))
dbo	FOTData	131	InspiratoryFlowMean	float	8	53	0	0	0	((0))
dbo	FOTData	132	InspiratoryFlowStdDev	float	8	53	0	0	0	((0))
dbo	FOTData	133	ExpiratoryFlowMean	float	8	53	0	0	0	((0))
dbo	FOTData	134	ExpiratoryFlowStdDev	float	8	53	0	0	0	((0))
dbo	FOTData	135	TtotMean	float	8	53	0	0	0	((0))
dbo	FOTData	136	TtotStdDev	float	8	53	0	0	0	((0))
dbo	FOTData	137	TiMean	float	8	53	0	0	0	((0))
dbo	FOTData	138	TiStdDev	float	8	53	0	0	0	((0))
dbo	FOTData	139	TeMean	float	8	53	0	0	0	((0))
dbo	FOTData	140	TeStdDev	float	8	53	0	0	0	((0))
dbo	FOTData	141	RespiratoryRateMean	float	8	53	0	0	0	((0))
dbo	FOTData	142	RespiratoryRateStdDev	float	8	53	0	0	0	((0))
dbo	FOTData	143	TiTtotMean	float	8	53	0	0	0	((0))
dbo	FOTData	144	TiTtotStdDev	float	8	53	0	0	0	((0))
dbo	FOTData	145	TidalVolumeMean	float	8	53	0	0	0	((0))
dbo	FOTData	146	TidalVolumeStdDev	float	8	53	0	0	0	((0))
dbo	FOTData	147	VentilationMean	float	8	53	0	0	0	((0))
dbo	FOTData	148	VentilationStdDev	float	8	53	0	0	0	((0))
dbo	FOTData	149	EFLXrsMean	float	8	53	0	0	0	((0))
dbo	FOTData	150	EFLXrsStdDev	float	8	53	0	0	0	((0))
dbo	FOTData	151	R519Mean	float	8	53	0	0	0	((0))
dbo	FOTData	152	R519StdDev	float	8	53	0	0	0	((0))
dbo	FOTData	153	RealTimeSourceData	varbinary	-1	0	0	1	0	NULL
dbo	FOTData	154	AvgBreathSourceData	varbinary	-1	0	0	1	0	NULL
dbo	FOTData	155	AcceptedBreathsSourceData	varbinary	-1	0	0	1	0	NULL
dbo	FRCData	1	FRCDataID	int	4	10	0	0	1	NULL
dbo	FRCData	2	PatVisitID	int	4	10	0	0	0	(0)
dbo	FRCData	3	EffortTypeID	tinyint	1	3	0	0	0	(0)
dbo	FRCData	4	EffortTime	datetime	8	23	3	0	0	NULL
dbo	FRCData	5	EffortCDUs	float	8	53	0	0	0	(0)
dbo	FRCData	6	EffortArtificial	bit	1	1	0	0	0	(0)
dbo	FRCData	7	EffortManual	bit	1	1	0	0	0	(0)
dbo	FRCData	8	EffortSelected	bit	1	1	0	0	0	(0)
dbo	FRCData	9	FRCN2	float	8	53	0	0	0	(0)
dbo	FRCData	10	RVN2	float	8	53	0	0	0	(0)
dbo	FRCData	11	TLCN2	float	8	53	0	0	0	(0)
dbo	FRCData	12	RVTLCN2	float	8	53	0	0	0	(0)
dbo	FRCData	13	VDanN2	float	8	53	0	0	0	(0)
dbo	FRCData	14	WashTime	float	8	53	0	0	0	(0)
dbo	FRCData	15	FinalN2	float	8	53	0	0	0	(0)
dbo	FRCData	16	ClearIndex	float	8	53	0	0	0	(0)
dbo	FRCData	17	FRCSourceData	varbinary	-1	0	0	1	0	NULL
dbo	FRCData	18	EffortRpLp	bit	1	1	0	0	0	(0)
dbo	FRCData	19	SwitchInError	float	8	53	0	0	0	(0)
dbo	FRCData	20	FRCATSCodes	nvarchar	20	0	0	1	0	NULL
dbo	FRCData	21	FRCSVCSourceData	varbinary	-1	0	0	1	0	NULL
dbo	FRCData	22	PFProtocolStageIndex	tinyint	1	3	0	0	0	(0)
dbo	FRCData	23	ExternalDeadspace	float	8	53	0	0	0	(0)
dbo	FRCData	24	ICTLCN2	float	8	53	0	0	0	(0)
dbo	FVLData	1	FVLDataID	int	4	10	0	0	1	NULL
dbo	FVLData	2	PatVisitID	int	4	10	0	0	0	(0)
dbo	FVLData	3	EffortTypeID	tinyint	1	3	0	0	0	(0)
dbo	FVLData	4	EffortTime	datetime	8	23	3	0	0	NULL
dbo	FVLData	5	EffortCDUs	float	8	53	0	0	0	(0)
dbo	FVLData	6	EffortArtificial	bit	1	1	0	0	0	(0)
dbo	FVLData	7	EffortManual	bit	1	1	0	0	0	(0)
dbo	FVLData	8	EffortSelected	bit	1	1	0	0	0	(0)
dbo	FVLData	9	FVC	float	8	53	0	0	0	(0)
dbo	FVLData	10	FEV05	float	8	53	0	0	0	(0)
dbo	FVLData	11	FEV1	float	8	53	0	0	0	(0)
dbo	FVLData	12	FEV2	float	8	53	0	0	0	(0)
dbo	FVLData	13	FEV3	float	8	53	0	0	0	(0)
dbo	FVLData	14	FEV6	float	8	53	0	0	0	(0)
dbo	FVLData	15	FEV7	float	8	53	0	0	0	(0)
dbo	FVLData	16	FEV10	float	8	53	0	0	0	(0)
dbo	FVLData	17	FEV05FVC	float	8	53	0	0	0	(0)
dbo	FVLData	18	FEV1FVC	float	8	53	0	0	0	(0)
dbo	FVLData	19	FEV2FVC	float	8	53	0	0	0	(0)
dbo	FVLData	20	FEV3FVC	float	8	53	0	0	0	(0)
dbo	FVLData	21	FEV6FVC	float	8	53	0	0	0	(0)
dbo	FVLData	22	FEF10	float	8	53	0	0	0	(0)
dbo	FVLData	23	FEF25	float	8	53	0	0	0	(0)
dbo	FVLData	24	FEF40	float	8	53	0	0	0	(0)
dbo	FVLData	25	FEF50	float	8	53	0	0	0	(0)
dbo	FVLData	26	FEF60	float	8	53	0	0	0	(0)
dbo	FVLData	27	FEF70	float	8	53	0	0	0	(0)
dbo	FVLData	28	FEF75	float	8	53	0	0	0	(0)
dbo	FVLData	29	FEF80	float	8	53	0	0	0	(0)
dbo	FVLData	30	FEF85	float	8	53	0	0	0	(0)
dbo	FVLData	31	FEF90	float	8	53	0	0	0	(0)
dbo	FVLData	32	FEFMax	float	8	53	0	0	0	(0)
dbo	FVLData	33	FEF2575	float	8	53	0	0	0	(0)
dbo	FVLData	34	FEF7585	float	8	53	0	0	0	(0)
dbo	FVLData	35	FEF2001200	float	8	53	0	0	0	(0)
dbo	FVLData	36	ExpTime	float	8	53	0	0	0	(0)
dbo	FVLData	37	FET2575	float	8	53	0	0	0	(0)
dbo	FVLData	38	FIVC	float	8	53	0	0	0	(0)
dbo	FVLData	39	FIV1	float	8	53	0	0	0	(0)
dbo	FVLData	40	FIV1FIVC	float	8	53	0	0	0	(0)
dbo	FVLData	41	FIF25	float	8	53	0	0	0	(0)
dbo	FVLData	42	FIF50	float	8	53	0	0	0	(0)
dbo	FVLData	43	FIF75	float	8	53	0	0	0	(0)
dbo	FVLData	44	FIF2575	float	8	53	0	0	0	(0)
dbo	FVLData	45	FIFMax	float	8	53	0	0	0	(0)
dbo	FVLData	46	FEF50FIF50	float	8	53	0	0	0	(0)
dbo	FVLData	47	ToFEFMax	float	8	53	0	0	0	(0)
dbo	FVLData	48	VolExtrap	float	8	53	0	0	0	(0)
dbo	FVLData	49	MMET	float	8	53	0	0	0	(0)
dbo	FVLData	50	FVCMeanTr	float	8	53	0	0	0	(0)
dbo	FVLData	51	FEV1SVC	float	8	53	0	0	0	(0)
dbo	FVLData	52	PAlvPeak	float	8	53	0	0	0	(0)
dbo	FVLData	53	VolPAlvPk	float	8	53	0	0	0	(0)
dbo	FVLData	54	FVLInspiratorySourceData	varbinary	-1	0	0	1	0	NULL
dbo	FVLData	55	FVLExpiratorySourceData	varbinary	-1	0	0	1	0	NULL
dbo	FVLData	56	FVLTidalSourceData	varbinary	-1	0	0	1	0	NULL
dbo	FVLData	57	FVLATSCodes	nvarchar	20	0	0	1	0	NULL
dbo	FVLData	58	EffortRpLp	bit	1	1	0	0	0	(0)
dbo	FVLData	59	FEFMaxFVC	float	8	53	0	0	0	(0)
dbo	FVLData	60	FEV1FEV6	float	8	53	0	0	0	(0)
dbo	FVLData	61	FEV05FEV6	float	8	53	0	0	0	(0)
dbo	FVLData	62	FEV2FEV6	float	8	53	0	0	0	(0)
dbo	FVLData	63	FEV3FEV6	float	8	53	0	0	0	(0)
dbo	FVLData	64	FEFMaxFEV6	float	8	53	0	0	0	(0)
dbo	FVLData	65	PFProtocolStageIndex	tinyint	1	3	0	0	0	(0)
dbo	FVLData	66	PEF	float	8	53	0	0	0	(0)
dbo	FVLData	67	VMax60	float	8	53	0	0	0	(0)
dbo	FVLData	68	VMax70	float	8	53	0	0	0	(0)
dbo	FVLData	69	VMax80	float	8	53	0	0	0	(0)
dbo	FVLData	70	MP30	float	8	53	0	0	0	(0)
dbo	FVLData	71	FEF50FVC	float	8	53	0	0	0	(0)
dbo	FVLData	72	FEF75FVC	float	8	53	0	0	0	(0)
dbo	FVLData	73	FVLVolumeTimeSourceData	varbinary	-1	0	0	1	0	NULL
dbo	FVLData	74	JaegerEffort	bit	1	1	0	0	0	(0)
dbo	FVLData	75	FEV075	float	8	53	0	0	0	(0)
dbo	FVLData	76	TestGradeNLHEP	nvarchar	2	0	0	1	0	NULL
dbo	FVLData	77	TestGradeATS	nvarchar	20	0	0	1	0	NULL
dbo	Hardware	1	HardwareID	tinyint	1	3	0	0	0	(0)
dbo	Hardware	2	HardwareDesc	nvarchar	50	0	0	0	0	NULL
dbo	Hardware	3	Spirometry	bit	1	1	0	0	0	(1)
dbo	Hardware	4	FRC	bit	1	1	0	0	0	(0)
dbo	Hardware	5	Pleth	bit	1	1	0	0	0	(0)
dbo	Hardware	6	DLCO	bit	1	1	0	0	0	(0)
dbo	Hardware	7	SBN2	bit	1	1	0	0	0	(0)
dbo	Hardware	8	GX	bit	1	1	0	0	0	(0)
dbo	Hardware	9	MipMep	bit	1	1	0	0	0	(0)
dbo	Hardware	10	Compliance	bit	1	1	0	0	0	(0)
dbo	Hardware	11	P100	bit	1	1	0	0	0	(0)
dbo	Hardware	14	PreLineFlushTime	int	4	10	0	0	0	(0)
dbo	Hardware	15	RelieveTime	int	4	10	0	0	0	(0)
